filename x_centre y_centre width height confidence
sample_196.JPEG 0.7546875 0.6362637362637362 0.265625 0.1824175824175824 1
sample_197.JPEG 0.1671875 0.11538461538461539 0.265625 0.1824175824175824 1
sample_198.JPEG 0 0 0 0 0
sample_199.JPEG 0.8390625 0.016483516483516484 0.265625 0.1824175824175824 1
sample_200.JPEG 0 0 0 0 0
sample_201.JPEG 0 0 0 0 0
sample_202.JPEG 0.3296875 0.9087912087912088 0.265625 0.1824175824175824 1
sample_203.JPEG 0.3359375 0.17252747252747253 0.265625 0.1824175824175824 1
sample_204.JPEG 0 0 0 0 0
sample_205.JPEG 0.7046875 0.7769230769230769 0.265625 0.1824175824175824 1
sample_206.JPEG 0 0 0 0 0
sample_207.JPEG 0 0 0 0 0
sample_208.JPEG 0.4515625 0.6538461538461539 0.265625 0.1824175824175824 1
sample_209.JPEG 0 0 0 0 0
sample_210.JPEG 0.8109375 0.5483516483516484 0.265625 0.1824175824175824 1
sample_211.JPEG 0.2828125 0.4230769230769231 0.265625 0.1824175824175824 1
sample_212.JPEG 0.7046875 0.1989010989010989 0.265625 0.1824175824175824 1
sample_213.JPEG 0 0 0 0 0
sample_214.JPEG 0.8296875 0.4956043956043956 0.265625 0.1824175824175824 1
sample_215.JPEG 0 0 0 0 0
sample_216.JPEG 0 0 0 0 0
sample_217.JPEG 0.3109375 0.37032967032967035 0.265625 0.1824175824175824 1
sample_218.JPEG 0 0 0 0 0
sample_219.JPEG 0 0 0 0 0
sample_220.JPEG 0.2828125 0.5021978021978022 0.265625 0.1824175824175824 1
sample_221.JPEG 0 0 0 0 0
sample_222.JPEG 0 0 0 0 0
sample_223.JPEG 0 0 0 0 0
sample_224.JPEG 0.5046875 0.2010989010989011 0.265625 0.1824175824175824 1
sample_225.JPEG 0 0 0 0 0
sample_226.JPEG 0 0 0 0 0
sample_227.JPEG 0.4703125 0.6186813186813187 0.265625 0.1824175824175824 1
sample_228.JPEG 0 0 0 0 0
sample_229.JPEG 0 0 0 0 0
sample_230.JPEG 0 0 0 0 0
sample_231.JPEG 0.5578125 0.44945054945054946 0.265625 0.1824175824175824 1
sample_232.JPEG 0.2140625 0.6494505494505495 0.265625 0.1824175824175824 1
sample_233.JPEG 0 0 0 0 0
sample_234.JPEG 0 0 0 0 0
sample_235.JPEG 0 0 0 0 0
sample_236.JPEG 0.6609375 0.4098901098901099 0.265625 0.1824175824175824 1
sample_237.JPEG 0 0 0 0 0
sample_238.JPEG 0 0 0 0 0
sample_239.JPEG 0.6078125 0.06263736263736264 0.265625 0.1824175824175824 1
sample_240.JPEG 0 0 0 0 0
sample_241.JPEG 0 0 0 0 0
sample_242.JPEG 0.3296875 0.4098901098901099 0.265625 0.1824175824175824 1
sample_243.JPEG 0.7359375 0.6186813186813187 0.265625 0.1824175824175824 1
sample_244.JPEG 0.1984375 0.44065934065934065 0.265625 0.1824175824175824 1
sample_245.JPEG 0 0 0 0 0
sample_246.JPEG 0 0 0 0 0
sample_247.JPEG 0.2171875 0.21208791208791208 0.265625 0.1824175824175824 1
sample_248.JPEG 0.4796875 0.00989010989010989 0.265625 0.1824175824175824 1
sample_249.JPEG 0.2390625 0.3769230769230769 0.265625 0.1824175824175824 1
sample_250.JPEG 0.2265625 0.1989010989010989 0.265625 0.1824175824175824 1
sample_251.JPEG 0 0 0 0 0
sample_252.JPEG 0 0 0 0 0
sample_253.JPEG 0 0 0 0 0
sample_254.JPEG 0.8359375 0.8494505494505494 0.265625 0.1824175824175824 1
sample_255.JPEG 0 0 0 0 0
sample_256.JPEG 0 0 0 0 0
sample_257.JPEG 0 0 0 0 0
sample_258.JPEG 0.6921875 0.33516483516483514 0.265625 0.1824175824175824 1
sample_259.JPEG 0 0 0 0 0
sample_260.JPEG 0 0 0 0 0
sample_261.JPEG 0.4828125 0.9131868131868132 0.265625 0.1824175824175824 1
sample_262.JPEG 0 0 0 0 0
sample_263.JPEG 0.1984375 0.6978021978021978 0.265625 0.1824175824175824 1
sample_264.JPEG 0.8265625 0.9307692307692308 0.265625 0.1824175824175824 1
sample_265.JPEG 0 0 0 0 0
sample_266.JPEG 0.2203125 0.9065934065934066 0.265625 0.1824175824175824 1
sample_267.JPEG 0 0 0 0 0
sample_268.JPEG 0 0 0 0 0
sample_269.JPEG 0 0 0 0 0
sample_270.JPEG 0.7109375 0.8164835164835165 0.265625 0.1824175824175824 1
sample_271.JPEG 0 0 0 0 0
sample_272.JPEG 0 0 0 0 0
sample_273.JPEG 0 0 0 0 0
sample_274.JPEG 0 0 0 0 0
sample_275.JPEG 0.5796875 0.012087912087912088 0.265625 0.1824175824175824 1
sample_276.JPEG 0.6140625 0.44065934065934065 0.265625 0.1824175824175824 1
sample_277.JPEG 0.5765625 0.5043956043956044 0.265625 0.1824175824175824 1
sample_278.JPEG 0 0 0 0 0
sample_279.JPEG 0.3734375 0.4032967032967033 0.265625 0.1824175824175824 1
sample_280.JPEG 0 0 0 0 0
sample_281.JPEG 0 0 0 0 0
sample_282.JPEG 0 0 0 0 0
sample_283.JPEG 0.8578125 0.11538461538461539 0.265625 0.1824175824175824 1
sample_284.JPEG 0 0 0 0 0
sample_285.JPEG 0.4859375 0.9505494505494505 0.265625 0.1824175824175824 1
sample_286.JPEG 0 0 0 0 0
sample_287.JPEG 0.7890625 0.16593406593406593 0.265625 0.1824175824175824 1
sample_288.JPEG 0.7171875 0.798901098901099 0.265625 0.1824175824175824 1
sample_289.JPEG 0.1421875 0.06923076923076923 0.265625 0.1824175824175824 1
sample_290.JPEG 0.1734375 0.17912087912087912 0.265625 0.1824175824175824 1
sample_291.JPEG 0.8140625 0.8802197802197802 0.265625 0.1824175824175824 1
sample_292.JPEG 0 0 0 0 0
sample_293.JPEG 0.3171875 0.10659340659340659 0.265625 0.1824175824175824 1
sample_294.JPEG 0.1546875 0.9395604395604396 0.265625 0.1824175824175824 1
sample_295.JPEG 0 0 0 0 0
sample_296.JPEG 0.7734375 0.6428571428571429 0.265625 0.1824175824175824 1
sample_297.JPEG 0.4046875 0.3263736263736264 0.265625 0.1824175824175824 1
sample_298.JPEG 0.3546875 0.6802197802197802 0.265625 0.1824175824175824 1
sample_299.JPEG 0.1359375 0.9373626373626374 0.265625 0.1824175824175824 1
sample_300.JPEG 0.8484375 0.19230769230769232 0.265625 0.1824175824175824 1
sample_301.JPEG 0.3234375 0.3813186813186813 0.265625 0.1824175824175824 1
sample_302.JPEG 0 0 0 0 0
sample_303.JPEG 0.6140625 0.16373626373626374 0.265625 0.1824175824175824 1
sample_304.JPEG 0 0 0 0 0
sample_305.JPEG 0.6953125 0.11538461538461539 0.265625 0.1824175824175824 1
sample_306.JPEG 0.1328125 0.45604395604395603 0.265625 0.1824175824175824 1
sample_307.JPEG 0 0 0 0 0
sample_308.JPEG 0.8109375 0.2032967032967033 0.265625 0.1824175824175824 1
sample_309.JPEG 0.6984375 0.2978021978021978 0.265625 0.1824175824175824 1
sample_310.JPEG 0.7078125 0.08241758241758242 0.265625 0.1824175824175824 1
sample_311.JPEG 0 0 0 0 0
sample_312.JPEG 0.7140625 0.023076923076923078 0.265625 0.1824175824175824 1
sample_313.JPEG 0.6203125 0.7043956043956044 0.265625 0.1824175824175824 1
sample_314.JPEG 0.7640625 0.521978021978022 0.265625 0.1824175824175824 1
sample_315.JPEG 0 0 0 0 0
sample_316.JPEG 0 0 0 0 0
sample_317.JPEG 0.1859375 0.9285714285714286 0.265625 0.1824175824175824 1
sample_318.JPEG 0.4546875 0.9703296703296703 0.265625 0.1824175824175824 1
sample_319.JPEG 0.3515625 0.7197802197802198 0.265625 0.1824175824175824 1
sample_320.JPEG 0 0 0 0 0
sample_321.JPEG 0.7578125 0.9285714285714286 0.265625 0.1824175824175824 1
sample_322.JPEG 0 0 0 0 0
sample_323.JPEG 0.7765625 0.11538461538461539 0.265625 0.1824175824175824 1
sample_324.JPEG 0 0 0 0 0
sample_325.JPEG 0 0 0 0 0
sample_326.JPEG 0.7921875 0.910989010989011 0.265625 0.1824175824175824 1
sample_327.JPEG 0.8015625 0.25824175824175827 0.265625 0.1824175824175824 1
sample_328.JPEG 0.6984375 0.027472527472527472 0.265625 0.1824175824175824 1
sample_329.JPEG 0 0 0 0 0
sample_330.JPEG 0 0 0 0 0
sample_331.JPEG 0 0 0 0 0
sample_332.JPEG 0 0 0 0 0
sample_333.JPEG 0 0 0 0 0
sample_334.JPEG 0 0 0 0 0
sample_335.JPEG 0 0 0 0 0
sample_336.JPEG 0.4171875 0.2032967032967033 0.265625 0.1824175824175824 1
sample_337.JPEG 0 0 0 0 0
sample_338.JPEG 0.3953125 0.3637362637362637 0.265625 0.1824175824175824 1
sample_339.JPEG 0.4546875 0.5373626373626373 0.265625 0.1824175824175824 1
sample_340.JPEG 0 0 0 0 0
sample_341.JPEG 0 0 0 0 0
sample_342.JPEG 0 0 0 0 0
sample_343.JPEG 0 0 0 0 0
sample_344.JPEG 0 0 0 0 0
sample_345.JPEG 0 0 0 0 0
sample_346.JPEG 0 0 0 0 0
sample_347.JPEG 0 0 0 0 0
sample_348.JPEG 0 0 0 0 0
sample_349.JPEG 0.1765625 0.1813186813186813 0.265625 0.1824175824175824 1
sample_350.JPEG 0 0 0 0 0
sample_351.JPEG 0 0 0 0 0
sample_352.JPEG 0 0 0 0 0
sample_353.JPEG 0.1703125 0.7131868131868132 0.265625 0.1824175824175824 1
sample_354.JPEG 0 0 0 0 0
sample_355.JPEG 0 0 0 0 0
sample_356.JPEG 0.2953125 0.6450549450549451 0.265625 0.1824175824175824 1
sample_357.JPEG 0 0 0 0 0
sample_358.JPEG 0 0 0 0 0
sample_359.JPEG 0.3484375 0.6736263736263737 0.265625 0.1824175824175824 1
sample_360.JPEG 0 0 0 0 0
sample_361.JPEG 0.1828125 0.007692307692307693 0.265625 0.1824175824175824 1
sample_362.JPEG 0 0 0 0 0
sample_363.JPEG 0 0 0 0 0
sample_364.JPEG 0 0 0 0 0
sample_365.JPEG 0 0 0 0 0
sample_366.JPEG 0 0 0 0 0
sample_367.JPEG 0.5921875 0.7857142857142857 0.265625 0.1824175824175824 1
sample_368.JPEG 0 0 0 0 0
sample_369.JPEG 0.5328125 0.37252747252747254 0.265625 0.1824175824175824 1
sample_370.JPEG 0 0 0 0 0
sample_371.JPEG 0 0 0 0 0
sample_372.JPEG 0 0 0 0 0
sample_373.JPEG 0.5515625 0.9615384615384616 0.265625 0.1824175824175824 1
sample_374.JPEG 0.2421875 0.6604395604395604 0.265625 0.1824175824175824 1
sample_375.JPEG 0.2328125 0.5461538461538461 0.265625 0.1824175824175824 1
sample_376.JPEG 0 0 0 0 0
sample_377.JPEG 0.1609375 0.25824175824175827 0.265625 0.1824175824175824 1
sample_378.JPEG 0 0 0 0 0
sample_379.JPEG 0.2546875 0.0912087912087912 0.265625 0.1824175824175824 1
sample_380.JPEG 0.2984375 0.0912087912087912 0.265625 0.1824175824175824 1
sample_381.JPEG 0 0 0 0 0
sample_382.JPEG 0.7296875 0.3065934065934066 0.265625 0.1824175824175824 1
sample_383.JPEG 0.2765625 0.6032967032967033 0.265625 0.1824175824175824 1
sample_384.JPEG 0.5671875 0.14615384615384616 0.265625 0.1824175824175824 1
sample_385.JPEG 0.6734375 0.37252747252747254 0.265625 0.1824175824175824 1
sample_386.JPEG 0.2390625 0.9197802197802197 0.265625 0.1824175824175824 1
sample_387.JPEG 0.5640625 0.08901098901098901 0.265625 0.1824175824175824 1
sample_388.JPEG 0.1515625 0.8516483516483516 0.265625 0.1824175824175824 1
sample_389.JPEG 0 0 0 0 0
sample_390.JPEG 0.6546875 0.051648351648351645 0.265625 0.1824175824175824 1
sample_391.JPEG 0.8421875 0.8032967032967033 0.265625 0.1824175824175824 1
sample_392.JPEG 0.1515625 0.6054945054945055 0.265625 0.1824175824175824 1
sample_393.JPEG 0 0 0 0 0
sample_394.JPEG 0 0 0 0 0
sample_395.JPEG 0 0 0 0 0
sample_396.JPEG 0 0 0 0 0
sample_397.JPEG 0.2171875 0.35714285714285715 0.265625 0.1824175824175824 1
sample_398.JPEG 0 0 0 0 0
sample_399.JPEG 0 0 0 0 0
sample_400.JPEG 0.2546875 0.4714285714285714 0.265625 0.1824175824175824 1
sample_401.JPEG 0 0 0 0 0
sample_402.JPEG 0.6796875 0.27362637362637365 0.265625 0.1824175824175824 1
sample_403.JPEG 0 0 0 0 0
sample_404.JPEG 0 0 0 0 0
sample_405.JPEG 0 0 0 0 0
sample_406.JPEG 0 0 0 0 0
sample_407.JPEG 0.7703125 0.1021978021978022 0.265625 0.1824175824175824 1
sample_408.JPEG 0.7609375 0.9769230769230769 0.265625 0.1824175824175824 1
sample_409.JPEG 0 0 0 0 0
sample_410.JPEG 0.1359375 0.8604395604395605 0.265625 0.1824175824175824 1
sample_411.JPEG 0 0 0 0 0
sample_412.JPEG 0.1359375 0.7945054945054945 0.265625 0.1824175824175824 1
sample_413.JPEG 0.8515625 0.9945054945054945 0.265625 0.1824175824175824 1
sample_414.JPEG 0 0 0 0 0
sample_415.JPEG 0 0 0 0 0
sample_416.JPEG 0 0 0 0 0
sample_417.JPEG 0.7953125 0.5857142857142857 0.265625 0.1824175824175824 1
sample_418.JPEG 0 0 0 0 0
sample_419.JPEG 0 0 0 0 0
sample_420.JPEG 0 0 0 0 0
sample_421.JPEG 0 0 0 0 0
sample_422.JPEG 0.7171875 0.3813186813186813 0.265625 0.1824175824175824 1
sample_423.JPEG 0.6859375 0.26043956043956046 0.265625 0.1824175824175824 1
sample_424.JPEG 0 0 0 0 0
sample_425.JPEG 0 0 0 0 0
sample_426.JPEG 0.7828125 0.33516483516483514 0.265625 0.1824175824175824 1
sample_427.JPEG 0 0 0 0 0
sample_428.JPEG 0 0 0 0 0
sample_429.JPEG 0.8046875 0.5153846153846153 0.265625 0.1824175824175824 1
sample_430.JPEG 0 0 0 0 0
sample_431.JPEG 0 0 0 0 0
sample_432.JPEG 0.8609375 0.13296703296703297 0.265625 0.1824175824175824 1
sample_433.JPEG 0.6578125 0.12637362637362637 0.265625 0.1824175824175824 1
sample_434.JPEG 0 0 0 0 0
sample_435.JPEG 0 0 0 0 0
sample_436.JPEG 0 0 0 0 0
sample_437.JPEG 0.8359375 0.14835164835164835 0.265625 0.1824175824175824 1
sample_438.JPEG 0.7484375 0.7791208791208791 0.265625 0.1824175824175824 1
sample_439.JPEG 0 0 0 0 0
sample_440.JPEG 0 0 0 0 0
sample_441.JPEG 0.5265625 0.5703296703296703 0.265625 0.1824175824175824 1
sample_442.JPEG 0 0 0 0 0
sample_443.JPEG 0 0 0 0 0
sample_444.JPEG 0.4734375 0.4098901098901099 0.265625 0.1824175824175824 1
sample_445.JPEG 0.6171875 0.24945054945054945 0.265625 0.1824175824175824 1
sample_446.JPEG 0.3390625 0.6934065934065934 0.265625 0.1824175824175824 1
sample_447.JPEG 0 0 0 0 0
sample_448.JPEG 0.1859375 0.16593406593406593 0.265625 0.1824175824175824 1
sample_449.JPEG 0 0 0 0 0
sample_450.JPEG 0 0 0 0 0
sample_451.JPEG 0 0 0 0 0
sample_452.JPEG 0 0 0 0 0
sample_453.JPEG 0 0 0 0 0
sample_454.JPEG 0.7234375 0.5945054945054945 0.265625 0.1824175824175824 1
sample_455.JPEG 0.7546875 0.13516483516483516 0.265625 0.1824175824175824 1
sample_456.JPEG 0 0 0 0 0
sample_457.JPEG 0.3640625 0.8208791208791208 0.265625 0.1824175824175824 1
sample_458.JPEG 0.1453125 0.4076923076923077 0.265625 0.1824175824175824 1
sample_459.JPEG 0.6609375 0.6780219780219781 0.265625 0.1824175824175824 1
sample_460.JPEG 0 0 0 0 0
sample_461.JPEG 0.4828125 0.36813186813186816 0.265625 0.1824175824175824 1
sample_462.JPEG 0 0 0 0 0
sample_463.JPEG 0 0 0 0 0
sample_464.JPEG 0.3640625 0.26703296703296703 0.265625 0.1824175824175824 1
sample_465.JPEG 0.8203125 0.46703296703296704 0.265625 0.1824175824175824 1
sample_466.JPEG 0.5734375 0.3747252747252747 0.265625 0.1824175824175824 1
sample_467.JPEG 0 0 0 0 0
sample_468.JPEG 0 0 0 0 0
sample_469.JPEG 0.3265625 0.8054945054945055 0.265625 0.1824175824175824 1
sample_470.JPEG 0 0 0 0 0
sample_471.JPEG 0 0 0 0 0
